"Plot Title: 20196746"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20196746, SEN S/N: 20196746)","Temp, °C (LGR S/N: 20196746, SEN S/N: 20196746)","Coupler Detached (LGR S/N: 20196746)","Coupler Attached (LGR S/N: 20196746)","Stopped (LGR S/N: 20196746)","End Of File (LGR S/N: 20196746)"
1,08/24/18 04:00:00 PM,104.449,24.545,Logged,,,
2,08/24/18 04:15:00 PM,104.405,24.158,,,,
3,08/24/18 04:30:00 PM,104.402,24.062,,,,
4,08/24/18 04:45:00 PM,104.378,23.966,,,,
5,08/24/18 05:00:00 PM,104.343,23.869,,,,
6,08/24/18 05:15:00 PM,104.343,23.869,,,,
7,08/24/18 05:30:00 PM,104.330,23.773,,,,
8,08/24/18 05:45:00 PM,104.309,23.773,,,,
9,08/24/18 06:00:00 PM,104.319,23.773,,,,
10,08/24/18 06:15:00 PM,104.309,23.773,,,,
11,08/24/18 06:30:00 PM,104.298,23.773,,,,
12,08/24/18 06:45:00 PM,104.274,23.677,,,,
13,08/24/18 07:00:00 PM,104.274,23.677,,,,
14,08/24/18 07:15:00 PM,104.264,23.677,,,,
15,08/24/18 07:30:00 PM,104.274,23.677,,,,
16,08/24/18 07:45:00 PM,104.285,23.677,,,,
17,08/24/18 08:00:00 PM,104.274,23.677,,,,
18,08/24/18 08:15:00 PM,104.274,23.677,,,,
19,08/24/18 08:30:00 PM,104.285,23.677,,,,
20,08/24/18 08:45:00 PM,104.295,23.677,,,,
21,08/24/18 09:00:00 PM,104.326,23.677,,,,
22,08/24/18 09:15:00 PM,104.316,23.677,,,,
23,08/24/18 09:30:00 PM,104.313,23.581,,,,
24,08/24/18 09:45:00 PM,104.323,23.581,,,,
25,08/24/18 10:00:00 PM,104.313,23.581,,,,
26,08/24/18 10:15:00 PM,104.302,23.581,,,,
27,08/24/18 10:30:00 PM,104.302,23.581,,,,
28,08/24/18 10:45:00 PM,104.292,23.581,,,,
29,08/24/18 11:00:00 PM,104.292,23.581,,,,
30,08/24/18 11:15:00 PM,104.282,23.581,,,,
31,08/24/18 11:30:00 PM,104.282,23.581,,,,
32,08/24/18 11:45:00 PM,104.292,23.581,,,,
33,08/25/18 12:00:00 AM,104.302,23.581,,,,
34,08/25/18 12:15:00 AM,104.292,23.581,,,,
35,08/25/18 12:30:00 AM,104.282,23.581,,,,
36,08/25/18 12:45:00 AM,104.271,23.581,,,,
37,08/25/18 01:00:00 AM,104.271,23.581,,,,
38,08/25/18 01:15:00 AM,104.250,23.581,,,,
39,08/25/18 01:30:00 AM,104.261,23.581,,,,
40,08/25/18 01:45:00 AM,104.271,23.581,,,,
41,08/25/18 02:00:00 AM,104.250,23.581,,,,
42,08/25/18 02:15:00 AM,104.230,23.581,,,,
43,08/25/18 02:30:00 AM,104.230,23.581,,,,
44,08/25/18 02:45:00 AM,104.240,23.581,,,,
45,08/25/18 03:00:00 AM,104.240,23.581,,,,
46,08/25/18 03:15:00 AM,104.250,23.581,,,,
47,08/25/18 03:30:00 AM,104.216,23.484,,,,
48,08/25/18 03:45:00 AM,104.216,23.484,,,,
49,08/25/18 04:00:00 AM,104.216,23.484,,,,
50,08/25/18 04:15:00 AM,104.216,23.484,,,,
51,08/25/18 04:30:00 AM,104.185,23.484,,,,
52,08/25/18 04:45:00 AM,104.195,23.484,,,,
53,08/25/18 05:00:00 AM,104.195,23.484,,,,
54,08/25/18 05:15:00 AM,104.206,23.484,,,,
55,08/25/18 05:30:00 AM,104.195,23.484,,,,
56,08/25/18 05:45:00 AM,104.185,23.484,,,,
57,08/25/18 06:00:00 AM,104.195,23.484,,,,
58,08/25/18 06:15:00 AM,104.216,23.484,,,,
59,08/25/18 06:30:00 AM,104.247,23.484,,,,
60,08/25/18 06:45:00 AM,104.268,23.484,,,,
61,08/25/18 07:00:00 AM,104.278,23.484,,,,
62,08/25/18 07:15:00 AM,104.289,23.484,,,,
63,08/25/18 07:30:00 AM,104.320,23.484,,,,
64,08/25/18 07:45:00 AM,104.320,23.484,,,,
65,08/25/18 08:00:00 AM,104.330,23.484,,,,
66,08/25/18 08:15:00 AM,104.320,23.484,,,,
67,08/25/18 08:30:00 AM,104.320,23.484,,,,
68,08/25/18 08:45:00 AM,104.320,23.484,,,,
69,08/25/18 09:00:00 AM,104.320,23.484,,,,
70,08/25/18 09:15:00 AM,104.320,23.484,,,,
71,08/25/18 09:30:00 AM,104.341,23.484,,,,
72,08/25/18 09:45:00 AM,104.320,23.484,,,,
73,08/25/18 10:00:00 AM,104.330,23.484,,,,
74,08/25/18 10:15:00 AM,104.320,23.484,,,,
75,08/25/18 10:30:00 AM,104.320,23.484,,,,
76,08/25/18 10:45:00 AM,104.330,23.484,,,,
77,08/25/18 11:00:00 AM,104.289,23.484,,,,
78,08/25/18 11:15:00 AM,104.289,23.484,,,,
79,08/25/18 11:30:00 AM,104.268,23.484,,,,
80,08/25/18 11:45:00 AM,104.268,23.484,,,,
81,08/25/18 12:00:00 PM,104.278,23.484,,,,
82,08/25/18 12:15:00 PM,104.237,23.484,,,,
83,08/25/18 12:30:00 PM,104.216,23.484,,,,
84,08/25/18 12:45:00 PM,104.206,23.484,,,,
85,08/25/18 01:00:00 PM,104.182,23.388,,,,
86,08/25/18 01:15:00 PM,104.185,23.484,,,,
87,08/25/18 01:30:00 PM,104.182,23.388,,,,
88,08/25/18 01:45:00 PM,104.161,23.388,,,,
89,08/25/18 02:00:00 PM,104.150,23.388,,,,
90,08/25/18 02:15:00 PM,104.182,23.388,,,,
91,08/25/18 02:30:00 PM,104.109,23.388,,,,
92,08/25/18 02:45:00 PM,104.088,23.388,,,,
93,08/25/18 03:00:00 PM,104.088,23.388,,,,
94,08/25/18 03:15:00 PM,104.098,23.388,,,,
95,08/25/18 03:30:00 PM,104.129,23.388,,,,
96,08/25/18 03:45:00 PM,104.046,23.388,,,,
97,08/25/18 04:00:00 PM,104.025,23.388,,,,
98,08/25/18 04:15:00 PM,104.109,23.388,,,,
99,08/25/18 04:30:00 PM,104.046,23.388,,,,
100,08/25/18 04:45:00 PM,104.046,23.388,,,,
101,08/25/18 05:00:00 PM,104.025,23.388,,,,
102,08/25/18 05:15:00 PM,104.005,23.388,,,,
103,08/25/18 05:30:00 PM,103.963,23.388,,,,
104,08/25/18 05:45:00 PM,103.973,23.388,,,,
105,08/25/18 06:00:00 PM,103.973,23.388,,,,
106,08/25/18 06:15:00 PM,103.932,23.388,,,,
107,08/25/18 06:30:00 PM,103.932,23.388,,,,
108,08/25/18 06:45:00 PM,103.932,23.388,,,,
109,08/25/18 07:00:00 PM,103.942,23.388,,,,
110,08/25/18 07:15:00 PM,103.932,23.388,,,,
111,08/25/18 07:30:00 PM,103.921,23.388,,,,
112,08/25/18 07:45:00 PM,103.911,23.388,,,,
113,08/25/18 08:00:00 PM,103.900,23.388,,,,
114,08/25/18 08:15:00 PM,103.921,23.388,,,,
115,08/25/18 08:30:00 PM,103.900,23.388,,,,
116,08/25/18 08:45:00 PM,103.921,23.388,,,,
117,08/25/18 09:00:00 PM,103.911,23.388,,,,
118,08/25/18 09:15:00 PM,103.932,23.388,,,,
119,08/25/18 09:30:00 PM,103.942,23.388,,,,
120,08/25/18 09:45:00 PM,103.952,23.388,,,,
121,08/25/18 10:00:00 PM,103.939,23.292,,,,
122,08/25/18 10:15:00 PM,103.949,23.292,,,,
123,08/25/18 10:30:00 PM,103.970,23.292,,,,
124,08/25/18 10:45:00 PM,103.960,23.292,,,,
125,08/25/18 11:00:00 PM,103.949,23.292,,,,
126,08/25/18 11:15:00 PM,103.928,23.292,,,,
127,08/25/18 11:30:00 PM,103.949,23.292,,,,
128,08/25/18 11:45:00 PM,103.949,23.292,,,,
129,08/26/18 12:00:00 AM,103.928,23.292,,,,
130,08/26/18 12:15:00 AM,103.960,23.292,,,,
131,08/26/18 12:30:00 AM,103.939,23.292,,,,
132,08/26/18 12:45:00 AM,103.928,23.292,,,,
133,08/26/18 01:00:00 AM,103.918,23.292,,,,
134,08/26/18 01:15:00 AM,103.887,23.292,,,,
135,08/26/18 01:30:00 AM,103.866,23.292,,,,
136,08/26/18 01:45:00 AM,103.856,23.292,,,,
137,08/26/18 02:00:00 AM,103.866,23.292,,,,
138,08/26/18 02:15:00 AM,103.876,23.292,,,,
139,08/26/18 02:30:00 AM,103.866,23.292,,,,
140,08/26/18 02:45:00 AM,103.856,23.292,,,,
141,08/26/18 03:00:00 AM,103.845,23.292,,,,
142,08/26/18 03:15:00 AM,103.856,23.292,,,,
143,08/26/18 03:30:00 AM,103.856,23.292,,,,
144,08/26/18 03:45:00 AM,103.856,23.292,,,,
145,08/26/18 04:00:00 AM,103.845,23.292,,,,
146,08/26/18 04:15:00 AM,103.845,23.292,,,,
147,08/26/18 04:30:00 AM,103.835,23.292,,,,
148,08/26/18 04:45:00 AM,103.835,23.292,,,,
149,08/26/18 05:00:00 AM,103.824,23.292,,,,
150,08/26/18 05:15:00 AM,103.824,23.292,,,,
151,08/26/18 05:30:00 AM,103.845,23.292,,,,
152,08/26/18 05:45:00 AM,103.824,23.292,,,,
153,08/26/18 06:00:00 AM,103.845,23.292,,,,
154,08/26/18 06:15:00 AM,103.845,23.292,,,,
155,08/26/18 06:30:00 AM,103.866,23.292,,,,
156,08/26/18 06:45:00 AM,103.842,23.196,,,,
157,08/26/18 07:00:00 AM,103.863,23.196,,,,
158,08/26/18 07:15:00 AM,103.884,23.196,,,,
159,08/26/18 07:30:00 AM,103.884,23.196,,,,
160,08/26/18 07:45:00 AM,103.884,23.196,,,,
161,08/26/18 08:00:00 AM,103.884,23.196,,,,
162,08/26/18 08:15:00 AM,103.884,23.196,,,,
163,08/26/18 08:30:00 AM,103.905,23.196,,,,
164,08/26/18 08:45:00 AM,103.894,23.196,,,,
165,08/26/18 09:00:00 AM,103.884,23.196,,,,
166,08/26/18 09:15:00 AM,103.863,23.196,,,,
167,08/26/18 09:30:00 AM,103.894,23.196,,,,
168,08/26/18 09:45:00 AM,103.884,23.196,,,,
169,08/26/18 10:00:00 AM,103.873,23.196,,,,
170,08/26/18 10:15:00 AM,103.863,23.196,,,,
171,08/26/18 10:30:00 AM,103.863,23.196,,,,
172,08/26/18 10:45:00 AM,103.842,23.196,,,,
173,08/26/18 11:00:00 AM,103.842,23.196,,,,
174,08/26/18 11:15:00 AM,103.821,23.196,,,,
175,08/26/18 11:30:00 AM,103.811,23.196,,,,
176,08/26/18 11:45:00 AM,103.769,23.196,,,,
177,08/26/18 12:00:00 PM,103.738,23.196,,,,
178,08/26/18 12:15:00 PM,103.748,23.196,,,,
179,08/26/18 12:30:00 PM,103.759,23.196,,,,
180,08/26/18 12:45:00 PM,103.728,23.196,,,,
181,08/26/18 01:00:00 PM,103.686,23.196,,,,
182,08/26/18 01:15:00 PM,103.707,23.196,,,,
183,08/26/18 01:30:00 PM,103.696,23.196,,,,
184,08/26/18 01:45:00 PM,103.686,23.196,,,,
185,08/26/18 02:00:00 PM,103.655,23.196,,,,
186,08/26/18 02:15:00 PM,103.623,23.196,,,,
187,08/26/18 02:30:00 PM,103.623,23.196,,,,
188,08/26/18 02:45:00 PM,103.592,23.196,,,,
189,08/26/18 03:00:00 PM,103.582,23.196,,,,
190,08/26/18 03:15:00 PM,103.582,23.196,,,,
191,08/26/18 03:30:00 PM,103.530,23.196,,,,
192,08/26/18 03:45:00 PM,103.530,23.196,,,,
193,08/26/18 04:00:00 PM,103.509,23.196,,,,
194,08/26/18 04:15:00 PM,103.478,23.196,,,,
195,08/26/18 04:30:00 PM,103.488,23.196,,,,
196,08/26/18 04:45:00 PM,103.478,23.196,,,,
197,08/26/18 05:00:00 PM,103.467,23.196,,,,
198,08/26/18 05:15:00 PM,103.478,23.196,,,,
199,08/26/18 05:30:00 PM,103.464,23.100,,,,
200,08/26/18 05:45:00 PM,103.464,23.100,,,,
201,08/26/18 06:00:00 PM,103.464,23.100,,,,
202,08/26/18 06:15:00 PM,103.433,23.100,,,,
203,08/26/18 06:30:00 PM,103.433,23.100,,,,
204,08/26/18 06:45:00 PM,103.422,23.100,,,,
205,08/26/18 07:00:00 PM,103.422,23.100,,,,
206,08/26/18 07:15:00 PM,103.402,23.100,,,,
207,08/26/18 07:30:00 PM,103.412,23.100,,,,
208,08/26/18 07:45:00 PM,103.402,23.100,,,,
209,08/26/18 08:00:00 PM,103.402,23.100,,,,
210,08/26/18 08:15:00 PM,103.402,23.100,,,,
211,08/26/18 08:30:00 PM,103.402,23.100,,,,
212,08/26/18 08:45:00 PM,103.412,23.100,,,,
213,08/26/18 09:00:00 PM,103.402,23.100,,,,
214,08/26/18 09:15:00 PM,103.391,23.100,,,,
215,08/26/18 09:30:00 PM,103.412,23.100,,,,
216,08/26/18 09:45:00 PM,103.402,23.100,,,,
217,08/26/18 10:00:00 PM,103.391,23.100,,,,
218,08/26/18 10:15:00 PM,103.360,23.100,,,,
219,08/26/18 10:30:00 PM,103.370,23.100,,,,
220,08/26/18 10:45:00 PM,103.370,23.100,,,,
221,08/26/18 11:00:00 PM,103.381,23.100,,,,
222,08/26/18 11:15:00 PM,103.381,23.100,,,,
223,08/26/18 11:30:00 PM,103.391,23.100,,,,
224,08/26/18 11:45:00 PM,103.381,23.100,,,,
225,08/27/18 12:00:00 AM,103.402,23.100,,,,
226,08/27/18 12:15:00 AM,103.391,23.100,,,,
227,08/27/18 12:30:00 AM,103.381,23.100,,,,
228,08/27/18 12:45:00 AM,103.370,23.100,,,,
229,08/27/18 01:00:00 AM,103.350,23.100,,,,
230,08/27/18 01:15:00 AM,103.339,23.100,,,,
231,08/27/18 01:30:00 AM,103.318,23.100,,,,
232,08/27/18 01:45:00 AM,103.318,23.100,,,,
233,08/27/18 02:00:00 AM,103.297,23.100,,,,
234,08/27/18 02:15:00 AM,103.297,23.100,,,,
235,08/27/18 02:30:00 AM,103.297,23.100,,,,
236,08/27/18 02:45:00 AM,103.287,23.100,,,,
237,08/27/18 03:00:00 AM,103.277,23.100,,,,
238,08/27/18 03:15:00 AM,103.266,23.100,,,,
239,08/27/18 03:30:00 AM,103.266,23.100,,,,
240,08/27/18 03:45:00 AM,103.256,23.100,,,,
241,08/27/18 04:00:00 AM,103.287,23.100,,,,
242,08/27/18 04:15:00 AM,103.277,23.100,,,,
243,08/27/18 04:30:00 AM,103.277,23.100,,,,
244,08/27/18 04:45:00 AM,103.277,23.100,,,,
245,08/27/18 05:00:00 AM,103.287,23.100,,,,
246,08/27/18 05:15:00 AM,103.297,23.100,,,,
247,08/27/18 05:30:00 AM,103.318,23.100,,,,
248,08/27/18 05:45:00 AM,103.326,23.004,,,,
249,08/27/18 06:00:00 AM,103.350,23.100,,,,
250,08/27/18 06:15:00 AM,103.346,23.004,,,,
251,08/27/18 06:30:00 AM,103.357,23.004,,,,
252,08/27/18 06:45:00 AM,103.388,23.004,,,,
253,08/27/18 07:00:00 AM,103.398,23.004,,,,
254,08/27/18 07:15:00 AM,103.398,23.004,,,,
255,08/27/18 07:30:00 AM,103.398,23.004,,,,
256,08/27/18 07:45:00 AM,103.388,23.004,,,,
257,08/27/18 08:00:00 AM,103.398,23.004,,,,
258,08/27/18 08:15:00 AM,103.388,23.004,,,,
259,08/27/18 08:30:00 AM,103.409,23.004,,,,
260,08/27/18 08:45:00 AM,103.409,23.004,,,,
261,08/27/18 09:00:00 AM,103.419,23.004,,,,
262,08/27/18 09:15:00 AM,103.430,23.004,,,,
263,08/27/18 09:30:00 AM,103.430,23.004,,,,
264,08/27/18 09:45:00 AM,103.451,23.004,,,,
265,08/27/18 10:00:00 AM,103.461,23.004,,,,
266,08/27/18 10:15:00 AM,103.461,23.004,,,,
267,08/27/18 10:30:00 AM,103.471,23.004,,,,
268,08/27/18 10:45:00 AM,103.471,23.004,,,,
269,08/27/18 11:00:00 AM,103.471,23.004,,,,
270,08/27/18 11:15:00 AM,103.461,23.004,,,,
271,08/27/18 11:30:00 AM,103.440,23.004,,,,
272,08/27/18 11:45:00 AM,103.430,23.004,,,,
273,08/27/18 12:00:00 PM,103.419,23.004,,,,
274,08/27/18 12:15:00 PM,103.409,23.004,,,,
275,08/27/18 12:30:00 PM,103.398,23.004,,,,
276,08/27/18 12:45:00 PM,103.419,23.004,,,,
277,08/27/18 01:00:00 PM,103.409,23.004,,,,
278,08/27/18 01:15:00 PM,103.388,23.004,,,,
279,08/27/18 01:30:00 PM,103.367,23.004,,,,
280,08/27/18 01:45:00 PM,103.346,23.004,,,,
281,08/27/18 02:00:00 PM,103.336,23.004,,,,
282,08/27/18 02:15:00 PM,103.315,23.004,,,,
283,08/27/18 02:30:00 PM,103.294,23.004,,,,
284,08/27/18 02:45:00 PM,103.294,23.004,,,,
285,08/27/18 03:00:00 PM,103.263,23.004,,,,
286,08/27/18 03:15:00 PM,103.253,23.004,,,,
287,08/27/18 03:30:00 PM,103.232,23.004,,,,
288,08/27/18 03:45:00 PM,103.211,23.004,,,,
289,08/27/18 04:00:00 PM,103.221,23.004,,,,
290,08/27/18 04:15:00 PM,103.190,23.004,,,,
291,08/27/18 04:30:00 PM,103.169,23.004,,,,
292,08/27/18 04:45:00 PM,103.180,23.004,,,,
293,08/27/18 05:00:00 PM,103.169,23.004,,,,
294,08/27/18 05:15:00 PM,103.159,23.004,,,,
295,08/27/18 05:30:00 PM,103.138,23.004,,,,
296,08/27/18 05:45:00 PM,103.138,23.004,,,,
297,08/27/18 06:00:00 PM,103.128,23.004,,,,
298,08/27/18 06:15:00 PM,103.138,23.004,,,,
299,08/27/18 06:30:00 PM,103.128,23.004,,,,
300,08/27/18 06:45:00 PM,103.117,23.004,,,,
301,08/27/18 07:00:00 PM,103.117,23.004,,,,
302,08/27/18 07:15:00 PM,103.128,23.004,,,,
303,08/27/18 07:30:00 PM,103.138,23.004,,,,
304,08/27/18 07:45:00 PM,103.149,23.004,,,,
305,08/27/18 08:00:00 PM,103.138,23.004,,,,
306,08/27/18 08:15:00 PM,103.107,23.004,,,,
307,08/27/18 08:30:00 PM,103.107,23.004,,,,
308,08/27/18 08:45:00 PM,103.138,23.004,,,,
309,08/27/18 09:00:00 PM,103.107,23.004,,,,
310,08/27/18 09:15:00 PM,103.117,23.004,,,,
311,08/27/18 09:30:00 PM,103.138,23.004,,,,
312,08/27/18 09:45:00 PM,103.107,23.004,,,,
313,08/27/18 10:00:00 PM,103.128,23.004,,,,
314,08/27/18 10:15:00 PM,103.138,23.004,,,,
315,08/27/18 10:30:00 PM,103.117,23.004,,,,
316,08/27/18 10:45:00 PM,103.117,23.004,,,,
317,08/27/18 11:00:00 PM,103.097,23.004,,,,
318,08/27/18 11:15:00 PM,103.086,23.004,,,,
319,08/27/18 11:30:00 PM,103.076,23.004,,,,
320,08/27/18 11:45:00 PM,103.055,23.004,,,,
321,08/28/18 12:00:00 AM,103.055,23.004,,,,
322,08/28/18 12:15:00 AM,103.044,23.004,,,,
323,08/28/18 12:30:00 AM,103.024,23.004,,,,
324,08/28/18 12:45:00 AM,103.003,23.004,,,,
325,08/28/18 01:00:00 AM,103.013,23.004,,,,
326,08/28/18 01:15:00 AM,103.013,23.004,,,,
327,08/28/18 01:30:00 AM,103.003,23.004,,,,
328,08/28/18 01:45:00 AM,103.003,23.004,,,,
329,08/28/18 02:00:00 AM,103.034,23.004,,,,
330,08/28/18 02:15:00 AM,103.024,23.004,,,,
331,08/28/18 02:30:00 AM,103.013,23.004,,,,
332,08/28/18 02:45:00 AM,103.034,23.004,,,,
333,08/28/18 03:00:00 AM,103.024,23.004,,,,
334,08/28/18 03:15:00 AM,103.024,23.004,,,,
335,08/28/18 03:30:00 AM,103.034,23.004,,,,
336,08/28/18 03:45:00 AM,103.034,23.004,,,,
337,08/28/18 04:00:00 AM,103.013,23.004,,,,
338,08/28/18 04:15:00 AM,103.003,23.004,,,,
339,08/28/18 04:30:00 AM,103.024,23.004,,,,
340,08/28/18 04:45:00 AM,103.013,23.004,,,,
341,08/28/18 05:00:00 AM,103.024,23.004,,,,
342,08/28/18 05:15:00 AM,103.034,23.004,,,,
343,08/28/18 05:30:00 AM,103.055,23.004,,,,
344,08/28/18 05:45:00 AM,103.076,23.004,,,,
345,08/28/18 06:00:00 AM,103.086,23.004,,,,
346,08/28/18 06:15:00 AM,103.117,23.004,,,,
347,08/28/18 06:30:00 AM,103.128,23.004,,,,
348,08/28/18 06:45:00 AM,103.128,23.004,,,,
349,08/28/18 07:00:00 AM,103.138,23.004,,,,
350,08/28/18 07:15:00 AM,103.149,23.004,,,,
351,08/28/18 07:30:00 AM,103.149,23.004,,,,
352,08/28/18 07:45:00 AM,103.138,23.004,,,,
353,08/28/18 08:00:00 AM,103.159,23.004,,,,
354,08/28/18 08:15:00 AM,103.159,23.004,,,,
355,08/28/18 08:30:00 AM,103.149,23.004,,,,
356,08/28/18 08:45:00 AM,103.149,23.004,,,,
357,08/28/18 09:00:00 AM,103.159,23.004,,,,
358,08/28/18 09:15:00 AM,103.180,23.004,,,,
359,08/28/18 09:30:00 AM,103.169,23.004,,,,
360,08/28/18 09:45:00 AM,103.169,23.004,,,,
361,08/28/18 10:00:00 AM,103.180,23.004,,,,
362,08/28/18 10:15:00 AM,103.180,23.004,,,,
363,08/28/18 10:30:00 AM,103.180,23.004,,,,
364,08/28/18 10:45:00 AM,103.159,23.004,,,,
365,08/28/18 11:00:00 AM,103.159,23.004,,,,
366,08/28/18 11:15:00 AM,103.138,23.004,,,,
367,08/28/18 11:30:00 AM,103.159,23.004,,,,
368,08/28/18 11:45:00 AM,103.117,23.004,,,,
369,08/28/18 12:00:00 PM,103.128,23.004,,,,
370,08/28/18 12:15:00 PM,103.107,23.004,,,,
371,08/28/18 12:30:00 PM,103.086,23.004,,,,
372,08/28/18 12:45:00 PM,103.086,23.004,,,,
373,08/28/18 01:00:00 PM,103.065,23.004,,,,
374,08/28/18 01:15:00 PM,103.065,23.004,,,,
375,08/28/18 01:30:00 PM,103.065,23.004,,,,
376,08/28/18 01:45:00 PM,103.044,23.004,,,,
377,08/28/18 02:00:00 PM,103.034,23.004,,,,
378,08/28/18 02:15:00 PM,103.003,23.004,,,,
379,08/28/18 02:30:00 PM,102.982,23.004,,,,
380,08/28/18 02:45:00 PM,102.961,23.004,,,,
381,08/28/18 03:00:00 PM,102.951,23.004,,,,
382,08/28/18 03:15:00 PM,102.940,23.004,,,,
383,08/28/18 03:30:00 PM,102.930,23.004,,,,
384,08/28/18 03:45:00 PM,102.920,23.004,,,,
385,08/28/18 04:00:00 PM,102.899,23.004,,,,
386,08/28/18 04:15:00 PM,102.888,23.004,,,,
387,08/28/18 04:30:00 PM,102.857,23.004,,,,
388,08/28/18 04:45:00 PM,102.867,23.004,,,,
389,08/28/18 05:00:00 PM,102.867,23.004,,,,
390,08/28/18 05:15:00 PM,102.847,23.004,,,,
391,08/28/18 05:30:00 PM,102.826,23.004,,,,
392,08/28/18 05:45:00 PM,102.826,23.004,,,,
393,08/28/18 06:00:00 PM,102.819,23.100,,,,
394,08/28/18 06:15:00 PM,102.829,23.100,,,,
395,08/28/18 06:30:00 PM,102.850,23.100,,,,
396,08/28/18 06:45:00 PM,102.819,23.100,,,,
397,08/28/18 07:00:00 PM,102.808,23.100,,,,
398,08/28/18 07:15:00 PM,102.808,23.100,,,,
399,08/28/18 07:30:00 PM,102.819,23.100,,,,
400,08/28/18 07:45:00 PM,102.798,23.100,,,,
401,08/28/18 08:00:00 PM,102.798,23.100,,,,
402,08/28/18 08:15:00 PM,102.787,23.100,,,,
403,08/28/18 08:30:00 PM,102.777,23.100,,,,
404,08/28/18 08:45:00 PM,102.766,23.100,,,,
405,08/28/18 09:00:00 PM,102.777,23.100,,,,
406,08/28/18 09:15:00 PM,102.766,23.100,,,,
407,08/28/18 09:30:00 PM,102.756,23.100,,,,
408,08/28/18 09:45:00 PM,102.756,23.100,,,,
409,08/28/18 10:00:00 PM,102.756,23.100,,,,
410,08/28/18 10:15:00 PM,102.766,23.100,,,,
411,08/28/18 10:30:00 PM,102.787,23.100,,,,
412,08/28/18 10:45:00 PM,102.798,23.100,,,,
413,08/28/18 11:00:00 PM,102.787,23.100,,,,
414,08/28/18 11:15:00 PM,102.787,23.100,,,,
415,08/28/18 11:30:00 PM,102.777,23.100,,,,
416,08/28/18 11:45:00 PM,102.766,23.100,,,,
417,08/29/18 12:00:00 AM,102.766,23.100,,,,
418,08/29/18 12:15:00 AM,102.756,23.100,,,,
419,08/29/18 12:30:00 AM,102.756,23.100,,,,
420,08/29/18 12:45:00 AM,102.766,23.100,,,,
421,08/29/18 01:00:00 AM,102.756,23.100,,,,
422,08/29/18 01:15:00 AM,102.746,23.100,,,,
423,08/29/18 01:30:00 AM,102.725,23.100,,,,
424,08/29/18 01:45:00 AM,102.714,23.100,,,,
425,08/29/18 02:00:00 AM,102.714,23.100,,,,
426,08/29/18 02:15:00 AM,102.704,23.100,,,,
427,08/29/18 02:30:00 AM,102.704,23.100,,,,
428,08/29/18 02:45:00 AM,102.725,23.100,,,,
429,08/29/18 03:00:00 AM,102.725,23.100,,,,
430,08/29/18 03:15:00 AM,102.735,23.100,,,,
431,08/29/18 03:30:00 AM,102.725,23.100,,,,
432,08/29/18 03:45:00 AM,102.746,23.100,,,,
433,08/29/18 04:00:00 AM,102.746,23.100,,,,
434,08/29/18 04:15:00 AM,102.735,23.100,,,,
435,08/29/18 04:30:00 AM,102.725,23.100,,,,
436,08/29/18 04:45:00 AM,102.725,23.100,,,,
437,08/29/18 05:00:00 AM,102.725,23.100,,,,
438,08/29/18 05:15:00 AM,102.735,23.100,,,,
439,08/29/18 05:30:00 AM,102.746,23.100,,,,
440,08/29/18 05:45:00 AM,102.756,23.100,,,,
441,08/29/18 06:00:00 AM,102.756,23.100,,,,
442,08/29/18 06:15:00 AM,102.766,23.100,,,,
443,08/29/18 06:30:00 AM,102.777,23.100,,,,
444,08/29/18 06:45:00 AM,102.787,23.100,,,,
445,08/29/18 07:00:00 AM,102.777,23.100,,,,
446,08/29/18 07:15:00 AM,102.777,23.100,,,,
447,08/29/18 07:30:00 AM,102.777,23.100,,,,
448,08/29/18 07:45:00 AM,102.777,23.100,,,,
449,08/29/18 08:00:00 AM,102.777,23.100,,,,
450,08/29/18 08:15:00 AM,102.798,23.100,,,,
451,08/29/18 08:30:00 AM,102.787,23.100,,,,
452,08/29/18 08:45:00 AM,102.787,23.100,,,,
453,08/29/18 09:00:00 AM,102.798,23.100,,,,
454,08/29/18 09:15:00 AM,102.798,23.100,,,,
455,08/29/18 09:30:00 AM,102.798,23.100,,,,
456,08/29/18 09:45:00 AM,102.787,23.100,,,,
457,08/29/18 10:00:00 AM,102.808,23.100,,,,
458,08/29/18 10:15:00 AM,102.787,23.100,,,,
459,08/29/18 10:30:00 AM,102.787,23.100,,,,
460,08/29/18 10:45:00 AM,102.798,23.100,,,,
461,08/29/18 11:00:00 AM,102.808,23.100,,,,
462,08/29/18 11:15:00 AM,102.777,23.100,,,,
463,08/29/18 11:30:00 AM,102.777,23.100,,,,
464,08/29/18 11:45:00 AM,102.766,23.100,,,,
465,08/29/18 12:00:00 PM,102.759,23.196,,,,
466,08/29/18 12:15:00 PM,102.738,23.196,,,,
467,08/29/18 12:30:00 PM,102.728,23.196,,,,
468,08/29/18 12:45:00 PM,102.697,23.196,,,,
469,08/29/18 01:00:00 PM,102.686,23.196,,,,
470,08/29/18 01:15:00 PM,102.665,23.196,,,,
471,08/29/18 01:30:00 PM,102.676,23.196,,,,
472,08/29/18 01:45:00 PM,102.645,23.196,,,,
473,08/29/18 02:00:00 PM,102.634,23.196,,,,
474,08/29/18 02:15:00 PM,102.613,23.196,,,,
475,08/29/18 02:30:00 PM,102.593,23.196,,,,
476,08/29/18 02:45:00 PM,102.572,23.196,,,,
